char,level
譯,2
員,2
專,2
擾,2
圍,2
爐,2
吉,2
祥,2
紀,2
夕,2
壓,2
財,2
掃,2
聯,2
橘,2
守,2
貼,2
餘,2
升,2
鞭,2
炮,2
初,2
德,3
羅,3
珊,3
蒂,3
何,3
雅,3
婷,3
清,3
楚,3
羨,3
慕,3
熬,3
恐,3
遲,3
獨,3
私,3
苦,3
科,3
棄,3
反,3
性,3
潑,3
擔,3
填,3
申,3
薦,3
信,3
般,3
折,3
扣,3
牌,3
質,3
擇,3
摸,3
短,3
羊,3
毛,3
暖,3
價,3
刷,3
簽,3
洞,3
弄,3
退,3
購,3
糾,3
紛,3
居,3
證,3
型,3
帳,3
並,3
括,3
釋,3
顧,3
尤,3
騙,3
頓,3
修,3
繳,3
預,3
嚇,3
跳,3
敏,3
萱,3
橋,3
穩,3
幸,3
虧,3
躲,3
度,3
零,3
季,3
鮮,3
櫻,3
乎,3
霉,3
涼,3
潮,3
悶,3
荷,3
蘭,3
颳,3
受,3
死,3
祖,3
移,3
根,3
據,3
農,3
曆,3
祭,3
蚊,3
蟲,3
戴,3
掛,3
瘟,3
疫,3
族,3
圓,3
餅,3
柚,3
馨,3
端,3
元,3
宵,3
牆,3
耐,3
仔,3
賺,3
改,3
無,3
煙,3
跨,3
雞,3
排,3
溪,3
孔,3
碰,3
煎,3
蹟,3
史,3
俗,3
粥,3
窄,3
蓋,3
欣,3
賞,3
鈴,3
木,3
赤,3
崁,3
造,3
唉,3
塞,3
楣,3
奮,3
詞,3
震,3
滿,3
板,3
智,3
慧,3
殺,3
及,3
撞,3
衫,3
它,3
劇,3
角,3
寄,3
害,3
既,3
媒,3
吸,3
引,3
避,3
免,3
產,3
落,3
伍,3
喇,3
叭,3
褲,3
印,3
象,3
戲,3
妝,3
模,3
淺,3
彥,3
蔬,3
減,3
堆,3
肥,3
辛,3
入,3
潤,3
屋,3
番,3
茄,3
熟,3
敢,3
黑,3
摘,3
基,3
集,3
盡,3
量,3
善,3
土,3
寧,3
持,3
章,3
銷,3
傅,3
村,3
訪,3
由,3
於,3
許,3
閒,3
靜,3
爺,3
鄰,3
狗,3
嗯,3
奶,3
領,3
隻,3
孤,3
牠,3
髒,3
澡,3
亂,3
咬,3
緊,3
寵,3
散,3
庭,3
跌,3
忍,3
阿,3
姨,3
靠,3
強,3
享,3
伴,3
負,3
責,3
組,3
此,3
雲,3
激,3
喊,3
職,3
務,3
率,3
讀,3
輔,3
瘋,3
誇,3
舉,3
遺,3
憾,3
狀,3
努,3
密,3
設,3
冠,3
軍,3
碩,3
卻,3
拒,3
絕,3
彈,3
制,3
礎,3
窮,3
徒,3
兵,3
烘,3
焙,3
技,3
術,3
藝,3
終,3
億,3
夢,3
錄,3
取,3
鼓,3
勵,3
吳,3
寶,3
坡,3
眼,3
之,3
販,3
嬤,3
宅,3
配,3
搜,3
尋,3
箱,3
須,3
普,3
鳳,3
梨,3
曾,3
占,3
格,3
競,3
爭,3
政,3
府,3
斤,3
叔,3
閩,3
旺,3
京,3
酥,3
傷,3
遵,3
則,3
警,3
診,3
骨,3
刀,3
況,3
命,3
針,3
止,3
察,3
危,3
至,3
恢,3
復,3
哎,3
呀,3
禍,3
救,3
增,3
治,3
向,3
遇,3
倍,3
尊,3
均,3
療,3
數,3
益,3
派,3
隊,3
髮,3
甚,3
仗,3
血,3
嘍,3
孫,3
禁,3
娶,3
彩,3
淡,3
鄭,3
朝,3
帝,3
輪,3
七,3
敗,3
糰,3
漿,3
戰,3
攤,3
蘿,3
蔔,3
斷,3
遷,3
困,3
儉,3
婦,3
深,3
蔣,3
石,3
輸,3
擺,3
烹,3
飪,3
殖,3
噌,3
投,3
歉,3
核,3
衷,3
途,3
勸,3
達,3
廠,3
黨,3
憲,3
權,3
示,3
映,3
積,3
佳,3
策,3
辭,3
革,3
屆,3
暫,3
脈,3
弱,3
勢,3
捐,3
陣,3
版,3
與,4
厲,4
怖,4
哭,4
癮,4
刺,4
膽,4
限,4
呃,4
寂,4
寞,4
慰,4
紓,4
虛,4
擬,4
即,4
喘,4
暴,4
陷,4
阱,4
歸,4
睛,4
耳,4
朵,4
饗,4
扮,4
齊,4
擋,4
者,4
貌,4
咳,4
嗽,4
哇,4
冊,4
醒,4
糟,4
噓,4
絡,4
擤,4
涕,4
鋼,4
琴,4
典,4
舞,4
蹈,4
繪,4
寺,4
導,4
細,4
豐,4
盛,4
曉,4
置,4
腹,4
慾,4
婆,4
指,4
划,4
仿,4
瑕,4
疵,4
供,4
疑,4
嘛,4
瀏,4
悔,4
駭,4
盜,4
縮,4
距,4
例,4
眾,4
詢,4
若,4
碌,4
確,4
控,4
盯,4
螢,4
幕,4
疲,4
倦,4
沉,4
焦,4
櫥,4
梳,4
謂,4
布,4
凶,4
猛,4
劍,4
脾,4
躁,4
衝,4
鏡,4
飾,4
欺,4
譬,4
周,4
標,4
疊,4
盆,4
斜,4
幣,4
頂,4
龜,4
側,4
遮,4
棚,4
偶,4
晉,4
郭,4
璞,4
邱,4
松,4
刊,4
採,4
稀,4
搶,4
批,4
評,4
竟,4
貢,4
獻,4
盲,4
逃,4
延,4
啃,4
潔,4
漲,4
勉,4
織,4
抗,4
施,4
未,4
裁,4
券,4
創,4
挑,4
培,4
擁,4
陸,4
殼,4
蝸,4
貧,4
富,4
哈,4
謀,4
恨,4
致,4
恩,4
搖,4
烈,4
頻,4
測,4
兆,4
鳥,4
鼠,4
嫌,4
澳,4
菲,4
賓,4
災,4
慘,4
患,4
筒,4
慌,4
暗,4
裂,4
縫,4
瓦,4
斯,4
框,4
歪,4
櫃,4
壁,4
塌,4
梯,4
堅,4
固,4
柱,4
援,4
珍,4
訓,4
戀,4
寒,4
惱,4
雙,4
朗,4
巧,4
克,4
態,4
曖,4
昧,4
蜜,4
柔,4
忌,4
妒,4
醋,4
架,4
牽,4
吻,4
劈,4
榮,4
鍾,4
魯,4
姻,4
縛,4
補,4
娃,4
拘,4
輩,4
胎,4
齡,4
幼,4
稚,4
鎖,4
童,4
閉,4
項,4
措,4
稅,4
否,4
效,4
缺,4
勿,4
濫,4
滯,4
逐,4
漸,4
繁,4
鹿,4
群,4
稱,4
蚵,4
哦,4
舟,4
似,4
依,4
艋,4
舺,4
喻,4
野,4
舌,4
垂,4
涎,4
佔,4
毫,4
妻,4
永,4
探,4
淚,4
尚,4
仍,4
諒,4
遭,4
壯,4
井,4
飄,4
洋,4
暮,4
懼,4
銘,4
剩,4
劃,4
磨,4
優,4
官,4
觸,4
貸,4
損,4
勇,4
襯,4
盤,4
熔,4
偏,4
肯,4
志,4
縣,4
籍,4
溝,4
障,4
礙,4
良,4
擊,4
憂,4
降,4
歧,4
互,4
嘗,4
構,4
嬰,4
乏,4
顯,4
趨,4
添,4
殘,4
川,4
域,4
監,4
督,4
罷,4
廉,4
承,4
諾,4
裕,4
貪,4
悲,4
巨,4
漠,4
階,4
阻,4
遙,4
骯,4
縱,4
勾,4
懸,4
殊,4
罪,5
判,5
罰,5
胡,5
旦,5
衡,5
辯,5
攻,5
仇,5
謠,5
霸,5
凌,5
誤,5
封,5
嘴,5
混,5
唯,5
抓,5
匿,5
惡,5
緒,5
符,5
播,5
驚,5
股,5
威,5
脅,5
諷,5
鬱,5
症,5
聰,5
懷,5
擅,5
灰,5
諧,5
糧,5
隔,5
贊,5
維,5
癌,5
防,5
疾,5
突,5
僅,5
抵,5
飢,5
荒,5
含,5
米,5
賴,5
草,5
劑,5
切,5
昆,5
孕,5
罹,5
蘋,5
鮭,5
辨,5
誌,5
編,5
輯,5
某,5
兼,5
掌,5
握,5
勝,5
醜,5
膚,5
腰,5
胸,5
挺,5
汪,5
矛,5
盾,5
涯,5
俊,5
獲,5
睞,5
儘,5
副,5
徑,5
謹,5
慎,5
吹,5
列,5
奕,5
違,5
籤,5
異,5
幅,5
估,5
執,5
剪,5
刪,5
鬥,5
廢,5
里,5
披,5
怒,5
姿,5
崇,5
奔,5
狂,5
魅,5
靈,5
貝,5
淋,5
亡,5
賠,5
虐,5
辜,5
登,5
隆,5
納,5
宣,5
娛,5
澈,5
案,5
委,5
託,5
丈,5
遂,5
倫,5
皆,5
碎,5
渴,5
贏,5
協,5
屬,5
抽,5
菸,5
契,5
仲,5
涉,5
搞,5
刑,5
僵,5
犯,5
彌,5
獄,5
懲,5
闖,5
毀,5
憤,5
坦,5
撫,5
冤,5
枉,5
槍,5
償,5
盟,5
筋,5
晨,5
沖,5
憐,5
袖,5
津,5
倘,5
吊,5
佛,5
臟,5
肺,5
腎,5
迫,5
贈,5
醉,5
奪,5
犧,5
牲,5
埋,5
拼,5
劫,5
溺,5
屍,5
怵,5
庇,5
臨,5
召,5
峰,5
融,5
奧,5
索,5
扶,5
賦,5
愈,5
拖,5
垮,5
略,5
濾,5
乘,5
梅,5
乃,5
輻,5
射,5
洩,5
爆,5
聳,5
哩,5
嘯,5
洪,5
顆,5
令,5
胞,5
製,5
妥,5
疏,5
雷,5
碳,5
氧,5
噪,5
額,5
惹,5
隱,5
侶,5
藉,5
署,5
彼,5
伙,5
陌,5
眷,5
擴,5
邦,5
虹,5
旗,5
駐,5
衍,5
彙,5
干,5
邏,5
塔,5
析,6
憑,6
鍵,6
聘,6
瑞,6
洛,6
桑,6
葛,6
仰,6
衰,6
傾,6
滅,6
俄,6
艇,6
哲,6
屏,6
九,6
鍥,6
液,6
儀,6
矯,6
喬,6
席,6
煤,6
燃,6
纜,6
蓄,6
剝,6
尼,6
泊,6
揮,6
灑,6
描,6
述,6
碼,6
芭,6
蕾,6
邀,6
曲,6
硬,6
剎,6
疼,6
芳,6
勃,6
曼,6
瑪,6
莎,6
姆,6
敦,6
喀,6
汗,6
惠,6
岡,6
扇,6
讚,6
綿,6
毅,6
瞬,6
諸,6
兢,6
悉,6
帕,6
祕,6
訣,6
售,6
暢,6
謙,6
悅,6
忱,6
妨,6
插,6
凝,6
坎,6
驅,6
緣,6
予,6
詹,6
艾,6
森,6
豪,6
伸,6
寐,6
忠,6
槽,6
闊,6
豔,6
秤,6
濃,6
覆,6
催,6
紊,6
傲,6
皺,6
眉,6
軌,6
柏,6
拋,6
淘,6
汰,6
促,6
遼,6
嶼,6
四,6
蘊,6
厚,6
勤,6
駕,6
馭,6
攪,6
熊,6
征,6
沾,6
睜,6
溯,6
皇,6
欲,6
飼,6
唐,6
武,6
宋,6
蘇,6
邁,6
芝,6
赴,6
巡,6
鋸,6
捕,6
捉,6
籲,6
圈,6
杉,6
磯,6
漁,6
臥,6
膨,6
脹,6
悟,6
澀,6
敵,6
撐,6
酷,6
鬼,6
幹,6
斟,6
酌,6
閃,6
尷,6
尬,6
萎,6
綻,6
詡,6
逼,6
邪,6
軟,6
滴,6
篇,6
拐,6
彎,6
抹,6
妙,6
耀,6
債,6
穎,6
龐,6
蓬,6
絢,6
鑑,6
籌,6
匹,6
盃,6
蒙,6
婁,6
鎊,6
燙,6
芋,6
盈,6
狠,6
啟,6
姑,6
爛,6
愁,6
彷,6
彿,6
恆,6
址,6
愕,6
碧,6
樹,6
雀,6
嬉,6
裔,6
純,6
粹,6
壺,6
騰,6
菊,6
洱,6
呷,6
懶,6
惰,6
羈,6
驛,6
滌,6
塵,6
歇,6
憶,6
詮,6
卷,6
拔,6
萃,6
孰,6
頗,6
猴,6
鉤,6
叢,6
獸,6
綜,6
江,6
幽,6
默,6
盧,6
鵬,6
朱,6
閱,6
偉,6
竅,6
笨,6
綢,6
繆,6
凡,6
孟,6
露,6
謎,6
氏,6
