char,level
觸,5
儀,5
插,5
溪,5
沿,5
混,5
聚,5
抵,5
阻,5
縫,5
番,5
汁,5
邦,5
胖,5
核,5
港,5
批,5
股,5
疾,5
副,5
幕,5
銅,5
鍋,5
坡,5
遭,5
牽,5
宣,5
炸,5
握,5
劉,5
濕,5
扇,5
鹿,5
博,5
晶,5
搭,5
獵,5
姨,5
幅,5
膀,5
牌,5
雷,5
吳,5
夾,5
奉,5
拖,5
訂,5
臭,5
隆,5
寧,5
漆,5
蓮,5
賴,5
慕,5
辨,5
匆,5
描,5
摘,5
憶,5
賺,5
州,5
朗,5
燭,5
咬,5
捐,5
筋,5
慧,5
仔,6
鹽,6
斑,6
礦,6
患,6
秒,6
裳,6
磨,6
虛,6
隱,6
京,6
延,6
柱,6
胸,6
逐,6
央,6
穀,6
僅,6
哦,6
浮,6
垂,6
納,6
斜,6
緣,6
穩,6
承,6
麥,6
迫,6
桶,6
逛,6
澡,6
蕉,6
吉,6
蓄,6
評,6
獸,6
眠,6
怨,6
慮,6
罩,6
仰,6
臣,6
盆,6
閉,6
糊,6
爛,6
仗,6
促,6
疲,6
詳,6
儲,6
鵝,6
恢,6
膽,6
谷,6
苗,6
蜂,6
窩,6
埋,6
笨,6
割,6
漫,6
賢,6
簿,6
傲,6
嘗,6
咪,6
巨,6
扶,6
炎,6
滾,6
駕,6
籠,6
扮,6
勉,6
拾,6
悟,6
渴,6
騙,6
驕,6
牲,6
踢,6
譬,6
佳,6
慈,6
祥,6
飾,6
颱,6
祭,6
慨,6
謀,6
彼,6
碼,6
執,6
複,6
憑,6
歪,6
梅,6
稍,6
蒸,6
孟,6
菌,6
喪,6
屈,6
旋,6
淺,6
秩,6
索,6
尋,6
監,6
獅,6
噹,6
瓦,6
席,6
井,6
判,6
唐,6
臂,6
宋,6
挖,6
融,6
闊,6
協,6
匪,6
占,6
貧,6
寸,6
川,6
庫,6
震,6
叢,6
灌,6
猴,6
肩,6
愁,6
蒼,6
糧,6
蠟,6
弓,6
純,6
衡,6
蛙,6
頑,6
儘,6
網,6
呆,6
冠,6
悶,6
棋,6
醉,6
寂,6
淘,6
慌,6
躺,6
腸,6
狂,6
芳,6
啟,6
蛇,6
楊,6
津,6
敏,6
淋,6
傘,6
誇,6
瘦,6
擁,6
穫,6
遵,6
夕,6
吞,6
漁,6
撲,6
諒,6
謂,6
氧,6
溶,6
括,6
妳,6
干,6
劃,6
喻,6
委,6
跡,6
烤,6
喔,6
策,6
舍,6
韓,6
毫,6
撿,6
尼,6
黨,6
歐,6
佈,6
罷,6
膚,6
紫,6
塵,6
覆,6
緒,6
豪,6
籍,6
壘,6
荒,6
膠,6
芽,6
袖,6
幣,6
魯,6
眉,6
奪,6
厲,6
疊,6
劑,6
岩,6
映,6
郎,6
航,6
捲,6
稀,6
慘,6
腐,6
撥,6
濃,6
譽,6
串,6
巷,6
翅,6
罰,6
汪,6
澆,6
培,6
嫁,6
障,6
枯,6
釘,6
嘉,6
魔,6
鑽,6
聊,6
熊,6
蝦,6
閱,6
曉,6
臟,6
伍,6
悄,6
狼,6
采,6
胃,6
喉,6
淹,6
雀,6
矮,6
爆,6
罐,6
悔,6
拳,6
拼,6
燙,6
灘,6
款,6
駐,6
蔣,6
暫,6
徵,6
裂,6
猶,6
叩,6
蒙,6
紋,6
耀,6
版,6
稅,6
額,6
系,6
貫,6
遷,6
縱,6
域,6
殖,6
藉,6
踐,6
授,6
攝,6
恥,6
牧,6
炮,6
燕,6
塑,6
擴,6
仿,6
億,6
伏,6
舌,6
斗,6
旦,6
戒,6
赤,6
柳,6
泉,6
紗,6
壽,6
鳴,6
摩,6
緩,6
騰,6
巾,6
兇,6
侯,6
哲,6
傑,6
賀,6
哀,6
胎,6
爐,6
竿,6
擋,6
競,6
泄,6
肌,6
幽,6
挺,6
荷,6
療,6
艱,6
齡,6
恰,6
羞,6
貪,6
陶,6
梨,6
鍵,6
宇,6
寺,6
扯,6
牢,6
抖,6
倦,6
渡,6
遙,6
鄭,6
駛,6
轟,6
趁,6
羨,6
摔,6
筷,6
嘻,6
翁,6
霧,6
茫,6
惱,6
磁,6
謙,6
挾,6
側,6
陷,6
氏,6
殊,6
呈,6
諸,6
冊,6
欲,6
腔,6
舟,6
砲,6
梁,6
裁,6
惰,6
宿,6
疏,6
劍,6
雕,6
螺,6
辯,6
乏,6
拒,6
循,6
憤,6
擾,6
繪,6
蘿,6
鷹,6
叮,6
炒,6
虹,6
扣,6
愚,6
稿,6
佔,6
抹,6
柴,6
嫩,6
趙,6
鴉,6
虧,6
贈,6
睜,6
賓,6
褲,6
扁,6
控,6
笛,6
滋,6
購,6
嫂,6
寞,6
坦,6
症,6
敘,6
桿,6
匹,6
悅,6
瘋,6
欄,6
躍,6
划,6
窄,6
脆,6
嬰,6
仇,6
柏,6
暢,6
糾,6
鞭,6
狠,6
喚,6
糟,6
蚊,6
蟹,6
踩,6
焦,6
綿,6
伙,6
侍,6
咕,6
畏,6
挨,6
堪,6
碌,6
翠,6
鍊,6
灑,6
稚,6
犧,6
黴,6
丹,6
嬌,6
娛,6
綁,6
諾,6
亦,6
韻,6
衰,6
刑,6
售,6
傾,6
盲,6
乃,6
辱,6
毀,6
繫,6
迅,6
俄,6
帳,6
託,6
盜,6
欠,6
崇,6
紮,6
肅,6
鳳,6
卵,6
桂,6
違,6
尿,6
役,6
皆,6
痕,6
譜,6
耶,6
脖,6
螂,6
乞,6
昆,6
朱,6
塔,6
漏,6
遮,6
慎,6
黏,6
謹,6
邀,6
勁,6
廉,6
魂,6
准,6
悠,6
戚,6
歇,6
僕,6
徹,6
誕,6
櫃,6
簽,6
覽,6
砍,6
瞧,6
咐,6
瑰,6
托,6
巡,6
洪,6
撒,6
伐,6
后,6
宏,6
姆,6
恆,6
耍,6
倉,6
屑,6
壺,6
湧,6
惹,6
迪,6
倆,6
鈔,6
肝,6
泰,6
奧,6
爪,6
添,6
愧,6
塘,6
譯,6
坑,6
峰,6
抄,6
販,6
矩,6
捧,6
喘,6
闖,6
劣,6
傍,7
龜,7
搜,7
腹,7
泛,7
蠶,7
螢,7
犬,7
拘,7
溼,7
械,7
懸,7
脈,7
凝,7
珊,7
恭,7
漠,7
蕩,7
啞,7
唯,7
綜,7
曬,7
乳,7
祇,7
租,7
拋,7
宴,7
遞,7
漲,7
銷,7
兼,7
申,7
媒,7
惑,7
棍,7
葬,7
墳,7
礙,7
贊,7
襲,7
芬,7
援,7
逼,7
肺,7
嫌,7
懼,7
奴,7
袍,7
狹,7
遣,7
蔬,7
曹,7
盼,7
摺,7
餵,7
刊,7
扭,7
杜,7
漿,7
薪,7
鎖,7
召,7
臥,7
悉,7
絡,7
誌,7
撫,7
樸,7
橘,7
杆,7
玲,7
寓,7
唉,7
榨,7
皂,7
燥,7
娥,7
嘩,7
謎,7
砂,7
鋒,7
磚,7
勾,7
呵,7
昌,7
昂,7
昇,7
妨,7
郭,7
翔,7
歉,7
芒,7
徐,7
浴,7
廊,7
盪,7
矛,7
盾,7
蹟,7
囊,7
譏,7
莖,7
鋪,7
晉,7
祕,7
鋸,7
畜,7
督,7
蹴,7
旨,7
醜,7
纏,7
碳,7
晒,7
肢,7
艇,7
銳,7
蔔,7
披,7
晃,7
墓,7
哩,7
彿,7
頸,7
棟,7
湊,7
輔,7
籌,7
浸,7
蕭,7
茂,7
捷,7
賭,7
枚,7
屍,7
潛,7
蹤,7
莉,7
逗,7
董,7
翹,7
襯,7
澈,7
闢,7
蜓,7
征,7
逢,7
瑞,7
碧,7
閣,7
錦,7
翼,7
于,7
扎,7
吾,7
刮,7
析,7
返,7
缸,7
掙,7
葡,7
誓,7
霞,7
醬,7
攤,7
攪,7
廁,7
玫,7
琳,7
奸,7
押,7
嘆,7
蓬,7
吟,7
拆,7
枕,7
泊,7
盈,7
凍,7
迴,7
堡,7
敦,7
脹,7
腫,7
鉤,7
馳,7
槽,7
賠,7
嶺,7
咳,7
匙,7
晝,7
廈,7
慚,7
懇,7
瞪,7
謊,7
嘛,7
吩,7
傻,7
裕,7
壤,7
陌,7
儉,7
敷,7
賜,7
氛,7
哎,7
帆,7
跪,7
蹈,7
企,7
訟,7
軸,7
丙,7
妖,7
盟,7
賊,7
脊,7
惟,7
獄,7
綱,7
轔,7
予,7
措,7
蔡,7
削,7
潤,7
澤,7
酬,7
衫,7
殿,7
邪,7
炭,7
債,7
裙,7
鍾,7
彷,7
宅,7
亭,7
棚,7
娶,7
凹,7
潭,7
邱,7
丸,7
劫,7
宰,7
夥,7
艦,7
蘆,7
估,7
旺,7
榕,7
勒,7
栽,7
脅,7
盞,7
贏,7
旱,7
揭,7
渾,7
扔,7
卑,7
丘,7
奈,7
秘,7
酷,7
謠,7
鴿,7
盯,7
匠,7
勃,7
墊,7
蠅,7
廷,7
併,7
哄,7
屏,7
淒,7
凱,7
註,7
誼,7
錶,7
魏,7
癢,7
蠻,7
叭,7
岡,7
挫,7
撐,7
墾,7
憲,7
澳,7
熄,7
顛,7
枉,7
暈,7
浩,7
喇,7
診,7
宙,7
嚕,7
囉,7
溉,7
歎,7
俊,7
昭,7
榜,7
佑,7
嬸,7
審,7
脂,7
煤,7
紡,7
瓷,7
蝕,7
硫,7
弦,7
冤,7
膜,7
柄,7
禽,7
誘,7
崗,7
掩,7
喬,7
坊,7
妥,7
涉,7
秤,7
陵,7
鑿,7
胳,7
豈,7
徽,7
蟀,7
蟋,7
鱗,7
帥,7
仲,7
忌,7
銘,7
橡,7
臘,7
凸,7
僑,7
挽,7
裹,7
蜻,7
咱,7
紐,7
偽,7
儒,7
簧,7
玄,7
桑,7
兆,7
瓣,7
飼,7
鏟,7
絨,7
萊,7
杖,7
泣,7
誦,7
允,7
吱,7
洩,7
埃,7
梳,7
滔,7
槓,7
鬍,7
礎,7
嫦,7
螃,7
株,7
霜,7
岳,7
叛,7
洛,7
巢,7
媚,7
償,7
糞,7
豔,7
歹,7
眨,7
萄,7
蘋,7
侮,7
俱,7
彰,7
跨,7
聳,7
訊,7
拱,7
俯,7
躬,7
飢,7
菊,7
催,7
黎,7
濫,7
秧,7
撕,7
鍛,7
箏,7
吼,7
緯,7
孓,7
凶,7
賤,7
嘟,7
屆,7
擲,7
姻,7
穴,7
纖,7
契,7
瞭,7
鯉,7
蟑,7
鏈,7
截,7
署,7
駝,7
蟬,7
嗡,7
敝,7
貿,7
禾,7
姜,7
寡,7
陋,7
綴,7
斥,7
吏,7
邋,7
戀,7
叉,7
耗,7
絮,7
薩,7
攏,7
嚼,7
驅,7
屁,7
峪,7
伊,7
腺,7
辰,7
柯,7
棲,7
勿,7
鹹,7
揉,7
疆,7
猩,7
剝,7
宵,7
怡,7
軌,7
捏,7
喧,7
煉,7
鄙,7
瞎,7
蹦,7
芭,7
祈,7
筍,7
蛛,7
皺,7
頰,7
穗,7
饒,7
櫻,7
喲,7
蜘,7
闆,7
焰,7
澄,7
繳,7
攔,7
址,7
毅,7
燦,7
攜,7
匈,7
哼,7
濱,7
凌,7
淑,7
茄,7
陡,7
薯,7
禱,7
茅,7
逝,7
啼,7
遼,7
邁,7
寵,7
霸,7
耽,7
嘲,7
耘,7
嚨,7
涕,7
泌,7
雉,7
廿,7
趨,7
擱,7
殷,7
顫,7
艾,7
鬚,7
娜,7
絃,7
雌,7
冕,7
帘,7
繡,7
僧,7
兮,7
甫,7
睦,7
迸,7
膝,7
軀,7
醋,7
偵,7
奢,7
掀,7
頌,7
熬,7
緻,7
鋤,7
吻,7
妝,7
框,7
掘,7
撤,7
綢,7
銜,7
豎,7
錫,7
襟,7
孕,7
襪,7
蕃,7
頻,7
丑,7
岔,7
搗,7
僻,7
鯨,7
躁,7
聾,7
咚,7
浙,7
狐,7
怯,7
咽,7
栗,7
竭,7
赫,7
堵,7
蔗,7
繃,7
唸,7
傢,7
俠,7
衍,7
慾,7
碩,7
澎,7
嚮,7
嚷,7
煞,7
拌,7
嘿,7
訝,7
嗨,7
倡,7
狸,7
碟,7
搞,7
暮,7
吊,7
朽,7
芝,7
烘,7
焚,7
彌,7
伶,7
呂,7
煌,7
懈,7
逍,7
喂,7
毽,7
颳,7
巫,7
婉,7
溺,7
帕,7
洶,7
欽,7
嬉,7
藹,7
暉,7
錐,8
撮,8
纔,8
賦,8
鑲,8
醱,8
庸,8
抑,8
氫,8
恕,8
皿,8
褐,8
醮,8
盧,8
鏃,8
竊,8
樞,8
澱,8
鹼,8
頗,8
勻,8
逸,8
斧,8
詢,8
蒲,8
緞,8
璧,8
姪,8
尉,8
堤,8
凳,8
禦,8
粽,8
寢,8
妒,8
膏,8
濁,8
啄,8
禿,8
媳,8
瑚,8
舜,8
卜,8
戈,8
腕,8
煎,8
碑,8
劈,8
潰,8
曠,8
余,8
蚓,8
淇,8
蚯,8
橙,8
趟,8
卿,8
豹,8
菲,8
艙,8
濛,8
藤,8
拓,8
峽,8
噪,8
爍,8
嶼,8
崩,8
札,8
冶,8
喳,8
毯,8
隋,8
餒,8
駱,8
鞠,8
骯,8
崖,8
梭,8
叨,8
哨,8
瑪,8
扛,8
咖,8
啡,8
傅,8
萍,8
楓,8
膩,8
櫥,8
馨,8
俘,8
徊,8
倘,8
瀑,8
鵑,8
鏢,8
鉋,8
鼎,8
汙,8
蔽,8
蔓,8
邑,8
彫,8
雇,8
曰,8
沉,8
募,8
鬱,8
詐,8
妄,8
沸,8
荊,8
匯,8
隙,8
稽,8
沾,8
洽,8
粹,8
簷,8
驟,8
鏽,8
逆,8
弔,8
杏,8
券,8
倚,8
脣,8
辣,8
悼,8
棺,8
鰭,8
稷,8
艘,8
諧,8
龐,8
寇,8
壇,8
攀,8
貯,8
肪,8
鶴,8
冥,8
弊,8
蹄,8
驢,8
罕,8
陝,8
蹲,8
曼,8
斬,8
蔭,8
呱,8
茉,8
唷,8
娟,8
葛,8
夷,8
佐,8
剖,8
唇,8
茲,8
屠,8
棗,8
粥,8
溢,8
輯,8
扒,8
沃,8
拇,8
俐,8
哉,8
凋,8
晏,8
爹,8
袁,8
梢,8
敞,8
棧,8
萎,8
屢,8
翩,8
戳,8
簾,8
禹,8
崑,8
頃,8
琵,8
琶,8
嗽,8
骼,8
塌,8
癌,8
矢,8
嗜,8
埔,8
唧,8
嗓,8
牡,8
峻,8
奠,8
搓,8
濤,8
怖,8
卒,8
拂,8
赴,8
樑,8
鴻,8
剎,8
軒,8
凰,8
涯,8
琅,8
棕,8
嗚,8
嘔,8
綽,8
潦,8
擅,8
瀝,8
鷗,8
柿,8
趴,8
辜,8
葦,8
餃,8
槳,8
憾,8
掏,8
鑰,8
羿,8
撈,8
鋁,8
卓,8
苔,8
頒,8
蔚,8
甩,8
濺,8
幡,8
喫,8
酉,8
鏜,8
郾,8
烹,8
釆,8
瀋,8
癡,8
赳,8
搧,8
爵,8
髓,8
匣,8
顎,8
鏤,8
祀,8
桓,8
畝,8
刃,8
婿,8
擬,8
韌,8
馴,8
瑣,8
藺,8
昧,8
縷,8
藻,8
卦,8
范,8
哺,8
閥,8
攙,8
釀,8
菱,8
瓏,8
衷,8
御,8
淵,8
貸,8
遜,8
騷,8
鑼,8
淪,8
廂,8
菩,8
鈕,8
遂,8
瞞,8
籤,8
阮,8
塾,8
囑,8
乒,8
弧,8
兜,8
鑑,8
毋,8
疹,8
耿,8
摧,8
滲,8
窯,8
豫,8
蘊,8
摟,8
穌,8
喃,8
疫,8
幢,8
拐,8
貞,8
惶,8
渣,8
酥,8
猿,8
瑟,8
丫,8
沫,8
侶,8
訣,8
搏,8
肆,8
蜀,8
撇,8
誨,8
僵,8
寮,8
咻,8
笠,8
楣,8
餌,8
徘,8
犄,8
齣,8
汝,8
汰,8
蛀,8
渺,8
菁,8
嫉,8
腮,8
懦,8
竅,8
丐,8
