char,level
住,1
首,1
阿,1
姨,1
衛,1
尼,1
耳,1
朵,1
果,1
汁,1
漢,1
堡,1
目,1
姊,1
咖,1
啡,1
籃,1
球,1
賽,1
虎,1
咪,1
紐,1
約,1
啤,1
牆,1
治,1
淑,1
芳,1
襪,1
珍,1
妮,1
隻,1
噢,1
樂,1
病,2
必,2
打,2
算,2
放,2
假,2
心,2
感,2
冒,2
滑,2
雪,2
壞,2
禮,2
拜,2
山,2
舒,2
特,2
忘,2
鄉,2
許,2
藥,2
醫,2
週,2
末,2
貨,2
幫,2
北,2
部,2
城,2
市,2
第,2
高,2
海,2
河,2
街,2
南,2
然,2
條,2
往,2
直,2
郵,2
局,2
右,2
轉,2
左,2
飽,2
叉,2
刀,2
非,2
封,2
宮,2
保,2
雞,2
丁,2
介,2
紹,2
句,2
筷,2
用,2
牛,2
肉,2
青,2
餃,2
酸,2
辣,2
湯,2
匙,2
替,2
碗,2
信,2
魚,2
自,2
己,2
次,2
概,2
煩,2
興,2
告,2
訴,2
碼,2
記,2
接,2
借,2
決,2
恐,2
怕,2
留,2
麻,2
認,2
識,2
手,2
喂,2
洗,2
義,2
利,2
矮,2
笨,2
比,2
較,2
長,2
尺,2
聰,2
短,2
語,2
更,2
斤,2
功,2
里,2
極,2
紀,2
胖,2
世,2
界,2
瘦,2
歲,2
切,2
言,2
重,2
搬,2
場,2
超,2
級,2
陳,2
出,2
址,2
改,2
迎,2
寄,2
郊,2
區,2
進,2
空,2
林,2
拿,2
盤,2
跑,2
平,2
送,2
談,2
需,2
頁,2
把,2
廚,2
窗,2
戶,2
帶,2
當,2
燈,2
餓,2
掛,2
關,2
櫃,2
黑,2
架,2
亮,2
錄,2
扔,2
宿,2
舍,2
它,2
檯,2
同,2
脫,2
聞,2
臥,2
鑰,2
髒,2
白,2
草,2
戴,2
板,2
紅,2
忽,2
花,2
換,2
黃,2
色,2
藍,2
涼,2
綠,2
皮,2
鞋,2
漂,2
雙,2
套,2
顏,2
原,2
願,2
總,2
化,2
妝,2
包,2
冰,2
箱,2
餐,2
袋,2
園,2
罐,2
盒,2
始,2
烤,2
渴,2
麵,2
聲,2
音,2
糖,2
安,2
香,2
野,2
炸,2
紙,2
裝,2
準,2
備,2
乾,2
淨,2
動,2
或,2
緊,2
臉,2
練,2
習,2
瓶,2
清,2
楚,2
身,2
體,2
躺,2
疼,2
完,2
網,2
游,2
泳,2
運,2
眼,2
鏡,2
鼻,2
參,2
加,2
蛋,2
糕,2
橘,2
惜,2
蘋,2
葡,2
萄,2
慶,2
祝,2
甜,2
味,2
瓜,2
鹹,2
笑,2
睛,2
飲,2
料,2
又,2
圓,2
正,2
嘴,2
警,2
被,2
破,2
丟,2
發,2
怪,2
糊,2
塗,2
察,2
哭,2
弄,2
奇,2
搶,2
讓,2
偷,2
希,2
望,2
消,2
銀,2
摘,2
畢,2
業,2
才,2
工,2
腦,2
份,2
恭,2
作,2
寒,2
健,2
康,2
步,2
物,2
聊,2
亂,2
鬧,2
情,2
暑,2
隨,2
通,2
如,2
研,2
究,2
院,2
越,2
棒,2
炒,2
捲,2
洋,2
餛,2
飩,2
金,2
堪,2
薩,2
斯,2
洛,2
杉,2
磯,2
婆,2
豆,2
腐,2
密,2
墨,2
木,2
須,2
爬,2
排,2
強,2
盜,2
沙,2
拉,2
撕,2
醋,2
肌,2
痛,2
足,2
梯,3
幸,3
係,3
顧,3
擔,3
獨,3
立,3
鼓,3
勵,3
夾,3
克,3
嘮,3
叨,3
全,3
雜,3
誌,3
孔,3
廟,3
趣,3
選,3
建,3
偉,3
理,3
嗨,3
啦,3
呣,3
篇,3
室,3
受,3
章,3
系,3
移,3
民,3
速,3
食,3
京,3
單,3
鍋,3
欸,3
而,3
且,3
務,3
員,3
敢,3
姑,3
廣,3
蘿,3
蔔,3
燒,3
豬,3
胡,3
芥,3
蘭,3
鴨,3
滿,3
連,3
嘛,3
麥,3
勞,3
膩,3
骨,3
蝦,3
仁,3
帳,3
麗,3
慣,3
哎,3
喲,3
表,3
補,3
助,3
落,3
格,3
價,3
成,3
績,3
租,3
陸,3
費,3
訂,3
付,3
寓,3
合,3
環,3
境,3
活,3
計,3
程,3
剪,3
髮,3
獎,3
交,3
授,3
困,3
及,3
碰,3
敲,3
申,3
填,3
推,3
薦,3
載,3
資,3
裹,3
入,3
博,3
但,3
觀,3
苦,3
除,3
峽,3
谷,3
島,3
震,3
嗯,3
展,3
鐵,3
雄,3
故,3
灘,3
荷,3
流,3
適,3
橫,3
貫,3
簡,3
訊,3
墾,3
另,3
輕,3
農,3
漠,3
收,3
雖,3
颱,3
魯,3
閣,3
哇,3
相,3
反,3
辛,3
欣,3
賞,3
亞,3
政,3
府,3
值,3
指,3
變,3
並,3
產,3
品,3
處,3
度,3
類,3
鳳,3
梨,3
颳,3
鮮,3
害,3
基,3
隆,3
咳,3
嗽,3
礦,3
柳,3
橙,3
煤,3
米,3
暖,3
和,3
柚,3
溫,3
油,3
晴,3
融,3
濕,3
溼,3
石,3
源,3
蕉,3
般,3
論,3
尤,3
其,3
玉,3
背,3
查,3
詞,3
倒,3
楣,3
低,3
翻,3
譯,3
數,3
複,3
卷,3
扣,3
爛,3
厲,3
解,3
瞭,3
嘍,3
寧,3
哦,3
實,3
鬆,3
死,3
討,3
踢,3
無,3
咦,3
主,3
士,3
管,3
慘,3
測,3
驗,3
初,3
代,3
兵,3
端,3
孤,3
內,3
激,3
烈,3
技,3
術,3
育,3
競,3
爭,3
舅,3
舉,3
取,3
科,3
誇,3
聯,3
奶,3
力,3
形,3
神,3
私,3
虧,3
壓,3
注,3
專,3
擺,3
攤,3
腳,3
廁,3
魷,3
存,3
登,3
讀,3
頓,3
光,3
鬼,3
湖,3
醒,3
雇,3
型,3
闆,3
罵,3
普,3
遍,3
忍,3
潭,3
社,3
證,3
俗,3
牠,3
賺,3
淇,3
淋,3
修,3
幅,3
層,3
醜,3
扮,3
鏢,3
棟,3
性,3
刮,3
鬍,3
潑,3
擠,3
既,3
魅,3
迷,3
膚,3
塞,3
材,3
樹,3
帥,3
態,3
厭,3
腿,3
柔,3
細,3
羨,3
慕,3
秀,3
俊,3
遊,3
追,3
巴,3
抱,3
歉,3
議,3
黨,3
眾,3
括,3
任,3
輪,3
之,3
州,3
贏,3
佈,3
置,3
櫥,3
傳,3
統,3
由,3
委,3
投,3
粉,3
沖,3
泡,3
權,3
支,3
持,3
答,3
宣,3
監,3
演,3
講,3
革,3
命,3
敗,3
設,3
戰,3
仗,3
領,3
導,3
結,3
束,3
量,3
弱,3
勢,3
控,3
制,3
嚴,3
遷,3
歷,3
史,3
各,3
將,3
濟,3
棄,3
拖,3
貌,3
漫,3
殖,3
印,3
軍,3
隊,3
布,3
孫,3
朝,3
澤,3
蔣,3
族,3
袁,3
凱,3
雲,3
宛,3
奧,3
匹,3
精,3
彩,3
防,3
守,3
犯,3
規,3
禿,3
默,3
契,3
鋒,3
團,3
吉,3
裁,3
判,3
噓,3
奮,3
播,3
鞭,3
炮,3
煙,3
串,3
壘,3
職,3
捐,3
效,3
磅,3
派,3
敏,3
嚐,3
祖,3
土,3
豐,3
督,3
佛,3
趁,3
銷,3
宗,3
享,3
氛,3
夕,3
聖,3
誕,3
耶,3
穌,3
堂,3
飾,3
棵,3
卡,3
刷,3
碌,3
絡,3
恩,3
彌,3
撒,3
順,3
橋,3
座,3
塔,3
羅,3
曼,3
蒂,3
賭,3
輸,3
爺,3
霄,3
血,3
癮,3
象,3
鯨,3
瀑,3
省,3
川,3
帽,3
頂,3
護,3
簽,3
趕,3
曬,3
陽,3
呀,3
黎,3
納,3
浮,3
凡,3
爾,3
威,3
蒙,3
迪,3
忠,3
噴,3
泉,3
達,3
浪,3
評,3
斷,3
估,3
描,3
略,3
提,3
示,3
弧,3
尾,3
頻,3
率,3
某,3
維,3
歎,3
確,3
調,3
悟,3
讚,3
僅,3
疑,3
若,3
批,3
例,3
凌,3
晨,3
歸,3
焢,3
腩,3
絲,3
煎,3
蔥,3
醬,3
番,3
茄,3
桂,3
竹,3
筍,3
芙,3
蓉,3
滷,3
嫩,3
爆,3
蒜,3
泥,3
培,3
根,3
蛤,3
梅,3
干,3
杏,3
蚵,3
鹽,3
鱈,3
椒,3
薑,3
腸,3
脆,3
獅,3
瓣,3
虱,3
蒸,3
狀,3
亦,3
敘,3
述,3
含,3
覆,3
返,3
賓,3
乎,3
招,3
呼,3
喚,3
蚊,3
註,3
冊,3
曆,3
預,3
辰,3
復,3
牙,3
範,3
皆,3
予,3
欄,3
具,3
絕,3
況,3
擇,3
式,3
驚,3
懼,3
呻,3
吟,3
副,3
殊,3
折,3
充,3
否,3
訝,3
異,3
濁,3
溪,3
稻,3
甘,3
蔗,3
嘉,3
縣,3
詢,3
仍,3
薯,3
漁,3
穩,3
固,3
疊,3
欲,3
惑,3
催,3
嶺,3
訓,3
甄,3
碩,3
幼,3
稚,3
駁,3
婉,3
此,3
稍,3
奈,3
弊,3
侮,3
辱,3
嫉,3
妒,3
莓,3
鋪,3
蓋,3
於,3
者,3
肅,3
盡,3
企,3
依,3
序,3
婚,3
姻,3
役,3
退,3
伍,3
肄,3
履,3
譜,3
遺,3
憾,3
埋,3
怨,3
胸,3
贊,3
圍,3
齡,3
裸,3
搭,3
整,3
段,3
疇,3
施,3
尚,3
未,3
承,3
諾,3
額,3
龍,3
似,3
僑,3
巨,3
嘆,3
顯,3
引,3
氧,3
蹈,3
拳,3
擊,3
乒,3
乓,3
曲,3
棍,3
刊,3
元,3
秒,3
賀,3
舟,3
妖,3
魔,3
巫,3
堆,3
禱,3
帝,3
徒,3
搗,3
宵,3
籠,3
詩,3
屈,3
粽,3
餅,3
姆,3
壯,3
臆,3
妥,3
協,3
何,3
懷,3
煮,3
碑,3
莊,3
憲,3
植,3
艙,3
舖,3
庫,3
蓮,3
貼,4
碟,4
響,4
器,4
汗,4
滴,4
襯,4
衫,4
負,4
責,4
互,4
配,4
掉,4
待,4
財,4
愉,4
螢,4
幕,4
謠,4
劇,4
閒,4
敬,4
隔,4
壁,4
居,4
吵,4
卻,4
戲,4
捉,4
藏,4
潛,4
衝,4
靜,4
擾,4
鳥,4
翔,4
翼,4
彈,4
騎,4
踏,4
逛,4
陪,4
散,4
露,4
營,4
釣,4
攀,4
岩,4
衡,4
珊,4
瑚,4
貝,4
芬,4
莫,4
札,4
線,4
集,4
續,4
案,4
捏,4
刺,4
綜,4
藝,4
富,4
挑,4
則,4
童,4
免,4
拍,4
版,4
角,4
憐,4
佳,4
悲,4
淚,4
遭,4
遇,4
鎖,4
聚,4
謂,4
攝,4
曉,4
糟,4
偵,4
探,4
怖,4
幻,4
限,4
輔,4
禁,4
止,4
福,4
摩,4
哈,4
波,4
港,4
夫,4
古,4
典,4
芭,4
蕾,4
澡,4
據,4
仔,4
褲,4
矩,4
趟,4
悔,4
握,4
轟,4
深,4
齣,4
曾,4
嘗,4
編,4
採,4
媒,4
抽,4
偶,4
喔,4
索,4
旗,4
袍,4
慾,4
臭,4
喉,4
嚨,4
醉,4
桶,4
暈,4
吐,4
裙,4
菸,4
吸,4
烟,4
毒,4
傷,4
危,4
險,4
逃,4
避,4
減,4
戒,4
齒,4
顆,4
按,4
律,4
遵,4
暫,4
販,4
逼,4
罪,4
抓,4
庭,4
唉,4
柯,4
鹼,4
搖,4
丸,4
蜘,4
蛛,4
咬,4
繼,4
惡,4
騙,4
釋,4
誤,4
求,4
軟,4
諒,4
戀,4
傘,4
巾,4
擦,4
勸,4
慰,4
失,4
殺,4
嫁,4
娶,4
孕,4
墮,4
胎,4
肚,4
養,4
與,4
染,4
罩,4
即,4
使,4
優,4
滋,4
烏,4
毯,4
燙,4
割,4
掃,4
婦,4
恨,4
幹,4
惱,4
甚,4
至,4
薪,4
升,4
歧,4
靠,4
努,4
叔,4
貿,4
廠,4
輩,4
嫂,4
質,4
牌,4
製,4
造,4
佔,4
貧,4
距,4
貸,4
款,4
蹟,4
策,4
幣,4
際,4
漲,4
罷,4
哼,4
禍,4
撞,4
洞,4
昏,4
抬,4
救,4
妻,4
診,4
寬,4
煞,4
罰,4
划,4
違,4
闖,4
托,4
鑽,4
駕,4
駛,4
執,4
捷,4
標,4
繫,4
戚,4
祭,4
善,4
檢,4
繳,4
稅,4
肩,4
膀,4
嚇,4
撿,4
航,4
淡,4
濃,4
降,4
增,4
岸,4
溝,4
彙,4
購,4
垃,4
圾,4
餘,4
肥,4
玻,4
璃,4
慮,4
污,4
核,4
森,4
廢,4
喇,4
叭,4
吹,4
抗,4
噪,4
耐,4
寶,4
塑,4
膠,4
尿,4
碳,4
癌,4
症,4
猜,4
夢,4
孝,4
窮,4
薄,4
瘋,4
凍,4
向,4
蛇,4
勉,4
插,4
摸,4
傻,4
遲,4
羊,4
窄,4
肯,4
摔,4
斧,4
砍,4
櫻,4
桃,4
屁,4
股,4
勇,4
誠,4
熟,4
盛,4
彎,4
腰,4
鞠,4
躬,4
擁,4
摟,4
齊,4
厚,4
謙,4
虛,4
硬,4
嚏,4
終,4
懶,4
欠,4
巧,4
官,4
諸,4
葛,4
攸,4
損,4
廂,4
繞,4
令,4
灑,4
粗,4
蟲,4
磚,4
藤,4
銅,4
鈴,4
燉,4
混,4
鋼,4
琴,4
奏,4
拾,4
鐲,4
巷,4
皓,4
溶,4
蕊,4
啼,4
磨,4
賠,4
頒,4
伴,4
緻,4
暴,4
武,4
憑,4
藉,4
組,4
操,4
縱,4
映,4
掌,4
娘,4
猴,4
徵,4
邀,4
署,4
斥,4
拒,4
濫,4
覽,4
賜,4
哀,4
勒,4
辯,4
痰,4
援,4
列,4
繪,4
涵,4
狂,4
途,4
謀,4
智,4
障,4
畸,4
悉,4
洽,4
屜,4
寸,4
突,4
屑,4
閉,4
仲,4
償,4
慨,4
群,4
驕,4
傲,4
廈,4
劈,4
狐,4
狸,4
良,4
寂,4
寞,4
掩,4
榮,4
耀,4
瑞,4
田,4
躲,4
純,4
泛,4
疏,4
蛀,4
慈,4
添,4
鄰,4
壺,4
席,4
矛,4
盾,4
盼,4
筋,4
哨,4
遮,4
亭,4
鈕,4
杆,4
吻,4
殘,4
胞,4
鯉,4
葚,4
供,4
筒,4
宅,5
遞,5
憤,5
碎,5
諷,5
貪,5
糗,5
愧,5
疚,5
仿,5
瑕,5
疵,5
輯,5
致,5
乖,5
臘,5
祀,5
儀,5
陰,5
灶,5
積,5
兇,5
獸,5
潮,5
謎,5
揚,5
旦,5
綵,5
階,5
唯,5
榜,5
賴,5
鬥,5
志,5
尊,5
嚮,5
勝,5
湊,5
聆,5
妙,5
旋,5
焦,5
竊,5
賊,5
尋,5
懊,5
惶,5
湧,5
旺,5
叮,5
癡,5
霹,5
靂,5
矚,5
奪,5
稱,5
邦,5
弭,5
仇,5
織,5
墟,5
貢,5
獻,5
屆,5
諧,5
旨,5
籍,5
惋,5
永,5
雅,5
趨,5
繁,5
疲,5
遣,5
缺,5
逐,5
漸,5
惠,5
益,5
揮,5
村,5
災,5
飢,5
伸,5
靈,5
娛,5
仙,5
肺,5
腫,5
炎,5
迫,5
冤,5
枉,5
籲,5
灌,5
愁,5
悶,5
刑,5
撫,5
臨,5
喪,5
贍,5
促,5
坦,5
構,5
緒,5
寵,5
創,5
隱,5
剔,5
妨,5
槽,5
觸,5
域,5
媳,5
彼,5
項,5
貶,5
儲,5
蓄,5
奔,5
尖,5
澈,5
茂,5
伐,5
枯,5
荒,5
幽,5
紫,5
透,5
鎮,5
峰,5
魁,5
沉,5
瘴,5
睹,5
瘡,5
捫,5
濡,5
潰,5
抵,5
素,5
胃,5
循,5
劑,5
浸,5
均,5
昂,5
偏,5
丹,5
君,5
披,5
蔬,5
乃,5
拌,5
遜,5
酥,5
犧,5
牲,5
暢,5
仰,5
飼,5
倡,5
鈣,5
熙,5
攘,5
垂,5
涎,5
俱,5
頤,5
腹,5
攜,5
脅,5
竟,5
敵,5
萎,5
縮,5
掏,5
闊,5
綽,5
拼,5
模,5
豪,5
伙,5
墅,5
圃,5
淘,5
汰,5
謹,5
慎,5
擬,5
債,5
壽,5
乏,5
憂,5
芒,5
飄,5
患,5
緣,5
巡,5
迴,5
茗,5
髦,5
鏽,5
溜,5
憶,5
江,5
雕,5
樑,5
頰,5
津,5
栩,5
祿,5
鶯,5
夷,5
唐,5
羽,5
肖,5
屬,5
諳,5
央,5
躍,5
悠,5
騰,5
逢,5
祥,5
皇,5
埃,5
倫,5
捧,5
凜,5
丑,5
寅,5
卯,5
巳,5
酉,5
戌,5
亥,5
蟹,5
坪,5
蠍,5
射,5
羯,5
硯,5
楷,5
滅,5
盲,5
銘,5
匾,5
茫,5
榷,5
譬,5
刪,5
廓,5
苟,5
殷,5
甲,5
篆,5
秦,5
隸,5
宇,5
宙,5
嬰,5
亡,5
膨,5
脹,5
匯,5
饑,5
阻,5
擋,5
洪,5
延,5
奉,5
殆,5
閃,5
准,5
卑,5
苛,5
擴,5
憧,5
憬,5
堅,5
徑,5
緩,5
恃,5
賑,5
浩,5
疫,5
爽,5
眠,5
喘,5
秘,5
熬,5
誘,5
棗,5
柑,5
茭,5
菇,5
苔,5
穀,5
沛,5
脂,5
肪,5
肝,5
辭,5
符,5
搜,5
閱,5
鼠,5
淺,5
詳,5
珠,5
翠,5
拭,5
劍,5
渡,5
摺,5
餒,5
蘇,5
侯,5
賢,5
獲,5
頑,5
寢,5
潔,5
偽,5
微,5
扶,5
孟,5
宰,5
薛,5
馮,5
諼,5
券,5
召,5
捕,5
戊,5
庚,5
壬,5
癸,5
鳴,5
臣,5
囚,5
姬,5
稀,5
函,5
龜,5
屯,5
挖,5
掘,5
鑄,5
佚,5
併,5
吞,5
築,5
嬴,5
魏,5
晉,5
宋,5
綴,5
猿,5
戈,5
刃,5
玲,5
澄,5
凸,5
凹,5
犬,5
夭,5
沈,5
詠,5
韻,5
晶,5
暗,5
乞,5
餵,5
竿,5
譏,5
螳,5
螂,5
雀,5
吳,5
攻,5
弓,5
啄,5
祂,5
赤,5
坤,5
撇,5
翅,5
豌,5
蘸,5
啃,5
哩,5
爐,5
澆,5
嬤,5
彘,5
琳,5
芝,5
瓦,5
坡,5
杜,5
雷,5
滾,5
寡,5
訕,5
傾,5
娓,5
冠,5
韋,5
滂,5
龐,5
屏,5
熔,5
崩,5
裂,5
剩,5
陷,5
皿,5
池,5
鉛,5
潤,5
灰,5
屍,5
炭,5
浴,5
頹,5
跡,5
烘,5
垣,5
彷,5
彿,5
